sourceTaxonId	sourceTaxonName	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetNote	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceSource	referenceDoi	referenceCitation
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	Klamath river, California			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	Klamath river, California			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5815135	NW Olympic Peninsula (Ozette river\lake), Washington			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5749210	Rogue river, Oregon			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5815135	NW Olympic Peninsula (Ozette river\lake), Washington			1998	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. and Harvey J. T. (2008). Temporal variability in ocean climate and California sea lion diet and biomass consumption: implications for fisheries management. Marine Ecology-Progress Series 373 157-172.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. (2000). Abundance food habits and annual fish consumption of California sea lion (Zalophus californianus) and its impact on salmonid fisheries in Monterey Bay California (Doctoral dissertation San Jose State University).	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. (2000). Abundance food habits and annual fish consumption of California sea lion (Zalophus californianus) and its impact on salmonid fisheries in Monterey Bay California (Doctoral dissertation San Jose State University).	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5374363	Monterey Bay, California			1998	Weise M. J. (2000). Abundance food habits and annual fish consumption of California sea lion (Zalophus californianus) and its impact on salmonid fisheries in Monterey Bay California (Doctoral dissertation San Jose State University).	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1999	Lance M. M. and Jeffries S. J. (2009). Harbor seal diet in Hood Canal south Puget Sound and the San Juan Island archipelago. WDFW Wildlife Program Science Division.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1999	Lance M. M. and Jeffries S. J. (2009). Harbor seal diet in Hood Canal south Puget Sound and the San Juan Island archipelago. WDFW Wildlife Program Science Division.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1999	London J. M. Lance M. M. and Jeffries S. (2002). feeding events of harbor seal predation on Hood Canal salmonids from 1998 to 2000. Washington Department of Fish and Wildlife.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	Klamath river			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	Klamath river, California			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5711125	Alsea Bay (estuary), Oregon			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5332921	Eel river, California			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5566349	Klamath river, California			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5332921	Mad river, California			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5797632	Puget Sound (Hood Canal), Washington			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5749210	Rogue river, Oregon			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	scat sample	GEONAMES:5332921	Smith river, California			1999	Scordino J. (2010). West coast pinniped program investigations on California sea lion and Pacific Harbor seal impacts on salmonids and other fishery resources. Pacific States Marine Fisheries Commission.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event 	GEONAMES:5566349	Klamath river			1999	Williamson K. and Hillemeier D. (2001). An assessment of pinniped predation upon fallrun Chinook salmon in the Klamath River estuary CA 1999. Yurok Tribal Fisheries Program Technical Report. Klamath CA. 50p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328629	Phoca vitulina	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event 	GEONAMES:5566349	Klamath river			1999	Williamson K. and Hillemeier D. (2001). An assessment of pinniped predation upon fallrun Chinook salmon in the Klamath River estuary CA 1999. Yurok Tribal Fisheries Program Technical Report. Klamath CA. 50p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328615	Zalophus californianus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event 	GEONAMES:5566349	Klamath river, California			1999	Williamson K. and Hillemeier D. (2001). An assessment of pinniped predation upon fallrun Chinook salmon in the Klamath River estuary CA 1999. Yurok Tribal Fisheries Program Technical Report. Klamath CA. 50p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
EOL:328617	Eumetopias jubatus	RO:0002470	eats	EOL:205252	Oncorhynchus tshawytscha	feeding event	GEONAMES:5566349	Klamath river			1999	Williamson K. and Hillemeier D. (2001). An assessment of pinniped predation upon fallrun Chinook salmon in the Klamath River estuary CA 1999. Yurok Tribal Fisheries Program Technical Report. Klamath CA. 50p.	http://dx.doi.org/10.1016/j.ecoinf.2016.04.010	Adams, J., Kaplan, I.C., Chasco, B., Marshall, K.N., Acevedo-Gutiérrez, A. and Ward, E.J., 2016. A century of Chinook salmon consumption by marine mammal predators in the Northeast Pacific Ocean. Ecological Informatics, 34, pp.44-51.
